data_source,game_key,turn,player_seat,posterior_marginal,posterior_joint,n_cand_marginal,n_cand_joint,n_constrained_others
hoad,iggi_vs_simple:80,17,1,0,0,1,1,4
hoad,iggi_vs_simple:80,29,1,0,0,1,1,4
hoad,iggi_vs_simple:80,33,1,0,0,1,1,4
hoad,iggi_vs_simple:80,39,1,0,0,1,1,4
hoad,iggi_vs_simple:80,56,0,0,0,1,1,4
hoad,iggi_vs_simple:80,65,1,0,0,1,1,4
hoad,iggi_vs_simple:80,69,1,0,0,1,1,4
hoad,iggi_vs_simple:80,71,1,0,0,1,1,4
hoad,iggi_vs_simple:81,1,1,0,0,5,5,4
hoad,iggi_vs_simple:81,3,1,0,0,1,1,4
hoad,iggi_vs_simple:81,5,1,0,0,1,1,4
hoad,iggi_vs_simple:81,9,1,0,0,1,1,4
hoad,iggi_vs_simple:81,13,1,0,0,1,1,4
hoad,iggi_vs_simple:81,15,1,0,0,1,1,4
hoad,iggi_vs_simple:81,19,1,0,0,1,1,4
hoad,iggi_vs_simple:81,21,1,0,0,1,1,4
hoad,iggi_vs_simple:81,27,1,0,0,1,1,4
hoad,iggi_vs_simple:81,35,1,0,0,1,1,4
hoad,iggi_vs_simple:81,45,1,0,0,1,1,4
hoad,iggi_vs_simple:81,49,1,0,0,1,1,4
hoad,iggi_vs_simple:81,53,1,0,0,1,1,4
hoad,iggi_vs_simple:81,55,1,0,0,1,1,4
hoad,iggi_vs_simple:82,1,1,0,0,5,5,4
hoad,iggi_vs_simple:82,3,1,0,0,1,1,4
hoad,iggi_vs_simple:82,5,1,0,0,1,1,4
hoad,iggi_vs_simple:82,14,0,0,0,1,1,4
hoad,iggi_vs_simple:82,16,0,0,0,1,1,4
hoad,iggi_vs_simple:82,22,0,0,0,1,1,4
hoad,iggi_vs_simple:82,33,1,0,0,1,1,4
hoad,iggi_vs_simple:82,37,1,0,0,1,1,4
hoad,iggi_vs_simple:82,43,1,0,0,3,3,4
hoad,iggi_vs_simple:82,54,0,0,0,1,1,4
hoad,iggi_vs_simple:82,57,1,0,0,1,1,4
hoad,iggi_vs_simple:82,58,0,0,0,1,1,2
hoad,iggi_vs_simple:83,1,1,0,0,5,5,4
hoad,iggi_vs_simple:83,3,1,0,0,1,1,4
hoad,iggi_vs_simple:83,5,1,0,0,1,1,4
hoad,iggi_vs_simple:83,9,1,0,0,1,1,4
hoad,iggi_vs_simple:83,13,1,0,0,1,1,4
hoad,iggi_vs_simple:83,17,1,0,0,1,1,4
hoad,iggi_vs_simple:83,21,1,0,0,1,1,4
hoad,iggi_vs_simple:83,46,0,0,0,1,1,4
hoad,iggi_vs_simple:83,59,1,0,0,1,1,4
hoad,iggi_vs_simple:83,60,0,0,0,2,2,3
hoad,iggi_vs_simple:83,63,1,0,0,2,2,4
hoad,iggi_vs_simple:83,65,1,0,0,1,1,4
hoad,iggi_vs_simple:83,69,1,0,0,1,1,4
hoad,iggi_vs_simple:83,71,1,0,0,1,1,4
hoad,iggi_vs_simple:84,1,1,0,0,5,5,4
hoad,iggi_vs_simple:84,7,1,0,0,1,1,4
hoad,iggi_vs_simple:84,15,1,0,0,1,1,4
hoad,iggi_vs_simple:84,28,0,0,0,1,1,4
hoad,iggi_vs_simple:84,33,1,0,0,1,1,4
hoad,iggi_vs_simple:84,37,1,0,0,1,1,4
hoad,iggi_vs_simple:84,41,1,0,0,1,1,4
hoad,iggi_vs_simple:84,45,1,0,0,1,1,4
hoad,iggi_vs_simple:84,49,1,0,0,1,1,4
hoad,iggi_vs_simple:84,51,1,0,0,1,1,4
hoad,iggi_vs_simple:84,53,1,0,0,1,1,4
hoad,iggi_vs_simple:84,55,1,0,0,1,1,3
hoad,iggi_vs_simple:84,63,1,0,0,1,1,4
hoad,iggi_vs_simple:84,67,1,0,0,1,1,4
hoad,iggi_vs_simple:85,1,1,0,0,5,5,4
hoad,iggi_vs_simple:85,5,1,0,0,1,1,4
hoad,iggi_vs_simple:85,15,1,0,0,1,1,4
hoad,iggi_vs_simple:85,20,0,0,0,1,1,4
hoad,iggi_vs_simple:85,22,0,0,0,1,1,4
hoad,iggi_vs_simple:85,28,0,0,0,1,1,4
hoad,iggi_vs_simple:85,33,1,0,0,1,1,4
hoad,iggi_vs_simple:85,37,1,0,0,1,1,4
hoad,iggi_vs_simple:85,43,1,0,0,1,1,4
hoad,iggi_vs_simple:85,45,1,0,0,1,1,4
hoad,iggi_vs_simple:85,47,1,0,0,1,1,4
hoad,iggi_vs_simple:85,49,1,0,0,1,1,4
hoad,iggi_vs_simple:85,53,1,0,0,1,1,4
hoad,iggi_vs_simple:85,61,1,0,0,1,1,4
hoad,iggi_vs_simple:85,65,1,0,0,1,1,4
hoad,iggi_vs_simple:85,67,1,0,0,1,1,4
hoad,iggi_vs_simple:86,1,1,0,0,5,5,4
hoad,iggi_vs_simple:86,5,1,0,0,1,1,4
hoad,iggi_vs_simple:86,11,1,0,0,1,1,4
hoad,iggi_vs_simple:86,16,0,0,0,1,1,4
hoad,iggi_vs_simple:86,19,1,0,0,1,1,4
hoad,iggi_vs_simple:86,40,0,0,0,1,1,4
hoad,iggi_vs_simple:86,47,1,0,0,1,1,4
hoad,iggi_vs_simple:86,51,1,0,0,1,1,4
hoad,iggi_vs_simple:86,55,1,0,0,1,1,4
hoad,iggi_vs_simple:86,59,1,0,0,1,1,4
hoad,iggi_vs_simple:86,63,1,0,0,1,1,4
hoad,iggi_vs_simple:86,64,0,0,0,1,1,3
hoad,iggi_vs_simple:86,67,1,0,0,1,1,4
hoad,iggi_vs_simple:86,71,1,0,0,1,1,4
hoad,iggi_vs_simple:86,73,1,0,0,1,1,4
hoad,iggi_vs_simple:87,1,1,0,0,5,5,4
hoad,iggi_vs_simple:87,3,1,0,0,1,1,4
hoad,iggi_vs_simple:87,7,1,0,0,1,1,4
hoad,iggi_vs_simple:87,14,0,0,0,1,1,4
hoad,iggi_vs_simple:87,23,1,0,0,1,1,4
hoad,iggi_vs_simple:87,25,1,0,0,1,1,4
hoad,iggi_vs_simple:87,27,1,0,0,1,1,4
hoad,iggi_vs_simple:87,44,0,0,0,3,3,4
hoad,iggi_vs_simple:87,48,0,0,0,1,1,4
hoad,iggi_vs_simple:87,56,0,0,0,1,1,4
hoad,iggi_vs_simple:87,67,1,0,0,1,1,4
hoad,iggi_vs_simple:87,71,1,0,0,1,1,4
hoad,iggi_vs_simple:88,1,1,0,0,5,5,4
hoad,iggi_vs_simple:88,3,1,0,0,1,1,4
hoad,iggi_vs_simple:88,5,1,0,0,1,1,4
hoad,iggi_vs_simple:88,11,1,0,0,1,1,4
hoad,iggi_vs_simple:88,25,1,0,0,1,1,4
hoad,iggi_vs_simple:88,29,1,0,0,1,1,4
hoad,iggi_vs_simple:88,39,1,0,0,1,1,4
hoad,iggi_vs_simple:88,60,0,0,0,1,1,4
hoad,iggi_vs_simple:88,69,1,0,0,1,1,4
hoad,iggi_vs_simple:88,71,1,0,0,1,1,4
hoad,iggi_vs_simple:89,1,1,0,0,5,5,4
hoad,iggi_vs_simple:89,5,1,0,0,1,1,4
hoad,iggi_vs_simple:89,9,1,0,0,1,1,4
hoad,iggi_vs_simple:89,11,1,0,0,1,1,4
hoad,iggi_vs_simple:89,13,1,0,0,1,1,4
hoad,iggi_vs_simple:89,17,1,0,0,1,1,4
hoad,iggi_vs_simple:89,21,1,0,0,1,1,4
hoad,iggi_vs_simple:89,23,1,0,0,1,1,4
hoad,iggi_vs_simple:89,27,1,0,0,1,1,4
hoad,iggi_vs_simple:89,31,1,0,0,1,1,4
hoad,iggi_vs_simple:89,35,1,0,0,1,1,4
hoad,iggi_vs_simple:89,39,1,0,0,1,1,4
hoad,iggi_vs_simple:89,54,0,0,0,1,1,4
hoad,iggi_vs_simple:89,59,1,0,0,1,1,4
hoad,iggi_vs_simple:89,63,1,0,0,1,1,4
hoad,iggi_vs_simple:90,1,1,0,0,5,5,4
hoad,iggi_vs_simple:90,3,1,0,0,1,1,4
hoad,iggi_vs_simple:90,5,1,0,0,1,1,4
hoad,iggi_vs_simple:90,12,0,0,0,1,1,4
hoad,iggi_vs_simple:90,17,1,0,0,1,1,4
hoad,iggi_vs_simple:90,19,1,0,0,4,4,4
hoad,iggi_vs_simple:90,23,1,0,0,1,1,4
hoad,iggi_vs_simple:90,36,0,0,0,1,1,4
hoad,iggi_vs_simple:90,43,1,0,0,1,1,4
hoad,iggi_vs_simple:90,45,1,0,0,3,3,4
hoad,iggi_vs_simple:90,49,1,0,0,1,1,4
hoad,iggi_vs_simple:90,51,1,0,0,1,1,4
hoad,iggi_vs_simple:90,55,1,0,0,1,1,4
hoad,iggi_vs_simple:90,57,1,0,0,1,1,4
hoad,iggi_vs_simple:90,65,1,0,0,1,1,4
hoad,iggi_vs_simple:91,1,1,0,0,5,5,4
hoad,iggi_vs_simple:91,3,1,0,0,1,1,4
hoad,iggi_vs_simple:91,5,1,0,0,1,1,4
hoad,iggi_vs_simple:91,11,1,0,0,1,1,4
hoad,iggi_vs_simple:91,13,1,0,0,1,1,4
hoad,iggi_vs_simple:91,17,1,0,0,1,1,4
hoad,iggi_vs_simple:91,21,1,0,0,1,1,4
hoad,iggi_vs_simple:91,36,0,0,0,1,1,4
hoad,iggi_vs_simple:91,41,1,0,0,1,1,4
hoad,iggi_vs_simple:91,43,1,0,0,1,1,4
hoad,iggi_vs_simple:91,47,1,0,0,1,1,4
hoad,iggi_vs_simple:91,56,0,0,0,1,1,4
hoad,iggi_vs_simple:91,61,1,0,0,1,1,4
hoad,iggi_vs_simple:92,1,1,0,0,5,5,4
hoad,iggi_vs_simple:92,10,0,0,0,1,1,4
hoad,iggi_vs_simple:92,19,1,0,0,1,1,4
hoad,iggi_vs_simple:92,32,0,0,0,1,1,4
hoad,iggi_vs_simple:92,37,1,0,0,1,1,4
hoad,iggi_vs_simple:92,41,1,0,0,1,1,4
hoad,iggi_vs_simple:92,43,1,0,0,1,1,4
hoad,iggi_vs_simple:92,46,0,0,0,1,1,4
hoad,iggi_vs_simple:92,49,1,0,0,1,1,4
hoad,iggi_vs_simple:92,53,1,0,0,1,1,4
hoad,iggi_vs_simple:93,1,1,0,0,5,5,4
hoad,iggi_vs_simple:93,3,1,0,0,1,1,4
hoad,iggi_vs_simple:93,9,1,0,0,1,1,4
hoad,iggi_vs_simple:93,13,1,0,0,1,1,4
hoad,iggi_vs_simple:93,17,1,0,0,1,1,4
hoad,iggi_vs_simple:93,21,1,0,0,1,1,4
hoad,iggi_vs_simple:93,25,1,0,0,1,1,4
hoad,iggi_vs_simple:93,31,1,0,0,1,1,4
hoad,iggi_vs_simple:93,41,1,0,0,1,1,4
hoad,iggi_vs_simple:93,46,0,0,0,4,4,4
hoad,iggi_vs_simple:93,55,1,0,0,1,1,4
hoad,iggi_vs_simple:93,57,1,0,0,1,1,4
hoad,iggi_vs_simple:93,59,1,0,0,1,1,4
hoad,iggi_vs_simple:93,66,0,0,0,1,1,4
hoad,iggi_vs_simple:93,68,0,0,0,1,1,4
hoad,iggi_vs_simple:94,1,1,0,0,5,5,4
hoad,iggi_vs_simple:94,5,1,0,0,1,1,4
hoad,iggi_vs_simple:94,17,1,0,0,1,1,4
hoad,iggi_vs_simple:94,21,1,0,0,1,1,4
hoad,iggi_vs_simple:94,35,1,0,0,1,1,4
hoad,iggi_vs_simple:94,39,1,0,0,1,1,4
hoad,iggi_vs_simple:94,41,1,0,0,1,1,4
hoad,iggi_vs_simple:94,45,1,0,0,1,1,4
hoad,iggi_vs_simple:94,53,1,0,0,1,1,4
hoad,iggi_vs_simple:94,57,1,0,0,1,1,4
hoad,iggi_vs_simple:94,61,1,0,0,1,1,4
hoad,iggi_vs_simple:94,65,1,0,0,1,1,4
hoad,iggi_vs_simple:94,68,0,0,0,1,1,4
hoad,iggi_vs_simple:95,1,1,0,0,5,5,4
hoad,iggi_vs_simple:95,3,1,0,0,1,1,4
hoad,iggi_vs_simple:95,7,1,0,0,1,1,4
hoad,iggi_vs_simple:95,11,1,0,0,1,1,4
hoad,iggi_vs_simple:95,15,1,0,0,1,1,4
hoad,iggi_vs_simple:95,17,1,0,0,1,1,4
hoad,iggi_vs_simple:95,19,1,0,0,1,1,4
hoad,iggi_vs_simple:95,25,1,0,0,1,1,4
hoad,iggi_vs_simple:95,27,1,0,0,1,1,3
hoad,iggi_vs_simple:95,29,1,0,0,1,1,4
hoad,iggi_vs_simple:95,31,1,0,0,1,1,4
hoad,iggi_vs_simple:95,35,1,0,0,1,1,4
hoad,iggi_vs_simple:95,39,1,0,0,1,1,4
hoad,iggi_vs_simple:95,45,1,0,0,1,1,4
hoad,iggi_vs_simple:95,49,1,0,0,1,1,4
hoad,iggi_vs_simple:95,53,1,0,0,1,1,4
hoad,iggi_vs_simple:95,61,1,0,0,1,1,4
hoad,iggi_vs_simple:96,2,0,0,0,5,5,4
hoad,iggi_vs_simple:96,7,1,0,0,1,1,4
hoad,iggi_vs_simple:96,15,1,0,0,1,1,4
hoad,iggi_vs_simple:96,19,1,0,0,1,1,4
hoad,iggi_vs_simple:96,21,1,0,0,1,1,4
hoad,iggi_vs_simple:96,25,1,0,0,1,1,4
hoad,iggi_vs_simple:96,27,1,0,0,1,1,4
hoad,iggi_vs_simple:96,31,1,0,0,1,1,4
hoad,iggi_vs_simple:96,33,1,0,0,1,1,4
hoad,iggi_vs_simple:96,35,1,0,0,2,2,4
hoad,iggi_vs_simple:96,49,1,0,0,1,1,4
hoad,iggi_vs_simple:96,56,0,0,0,1,1,4
hoad,iggi_vs_simple:96,67,1,0,0,1,1,4
hoad,iggi_vs_simple:97,1,1,0,0,5,5,4
hoad,iggi_vs_simple:97,7,1,0,0,1,1,4
hoad,iggi_vs_simple:97,21,1,0,0,1,1,4
hoad,iggi_vs_simple:97,25,1,0,0,1,1,4
hoad,iggi_vs_simple:97,31,1,0,0,1,1,4
hoad,iggi_vs_simple:97,40,0,0,0,1,1,4
hoad,iggi_vs_simple:97,42,0,0,0,2,2,4
hoad,iggi_vs_simple:97,44,0,0,0,2,2,3
hoad,iggi_vs_simple:97,46,0,0,0,2,2,2
hoad,iggi_vs_simple:97,51,1,0,0,1,1,4
hoad,iggi_vs_simple:97,53,1,0,0,1,1,4
hoad,iggi_vs_simple:97,54,0,0,0,1,1,4
hoad,iggi_vs_simple:97,59,1,0,0,1,1,4
hoad,iggi_vs_simple:97,64,0,0,0,1,1,4
hoad,iggi_vs_simple:97,67,1,0,0,1,1,4
hoad,iggi_vs_simple:98,1,1,0,0,5,5,4
hoad,iggi_vs_simple:98,5,1,0,0,1,1,4
hoad,iggi_vs_simple:98,7,1,0,0,1,1,4
hoad,iggi_vs_simple:98,9,1,0,0,1,1,3
hoad,iggi_vs_simple:98,19,1,0,0,1,1,4
hoad,iggi_vs_simple:98,21,1,0,0,1,1,3
hoad,iggi_vs_simple:98,33,1,0,0,1,1,4
hoad,iggi_vs_simple:98,37,1,0,0,1,1,4
hoad,iggi_vs_simple:98,45,1,0,0,1,1,4
hoad,iggi_vs_simple:98,47,1,0,0,3,3,4
hoad,iggi_vs_simple:98,49,1,0,0,1,1,4
hoad,iggi_vs_simple:98,56,0,0,0,1,1,4
hoad,iggi_vs_simple:98,59,1,0,0,1,1,4
hoad,iggi_vs_simple:98,63,1,0,0,1,1,4
hoad,iggi_vs_simple:99,2,0,0,0,5,5,4
hoad,iggi_vs_simple:99,8,0,0,0,4,4,4
hoad,iggi_vs_simple:99,10,0,0,0,1,1,4
hoad,iggi_vs_simple:99,15,1,0,0,1,1,4
hoad,iggi_vs_simple:99,19,1,0,0,1,1,4
hoad,iggi_vs_simple:99,21,1,0,0,4,4,4
hoad,iggi_vs_simple:99,37,1,0,0,1,1,4
hoad,iggi_vs_simple:99,39,1,0,0,1,1,4
hoad,iggi_vs_simple:99,49,1,0,0,1,1,4
hoad,iggi_vs_simple:99,53,1,0,0,1,1,4
hoad,iggi_vs_simple:99,59,1,0,0,1,1,4
hoad,iggi_vs_simple:99,61,1,0,0,2,2,4
hoad,iggi_vs_simple:99,63,1,0,0,1,1,4
hoad,iggi_vs_simple:99,65,1,0,0,1,1,4
hoad,iggi_vs_simple:99,67,1,0,0,1,1,4
hoad,iggi_vs_simple:99,70,0,0,0,1,1,4
hoad,internal_vs_bergh:0,1,1,0,0,5,5,4
hoad,internal_vs_bergh:0,6,0,0,0,1,1,4
hoad,internal_vs_bergh:0,18,0,0,0,1,1,4
hoad,internal_vs_bergh:0,21,1,0.333333333333,0.333333333333,2,2,4
hoad,internal_vs_bergh:0,26,0,0,0,1,1,4
hoad,internal_vs_bergh:0,35,1,0.4,0.4,3,3,4
hoad,internal_vs_bergh:0,40,0,0,0,1,1,4
hoad,internal_vs_bergh:0,41,1,0,0,1,1,3
hoad,internal_vs_bergh:0,46,0,0,0,1,1,4
hoad,internal_vs_bergh:0,48,0,0,0,1,1,3
hoad,internal_vs_bergh:0,52,0,0,0,1,1,4
hoad,internal_vs_bergh:0,61,1,0,0,1,1,4
hoad,internal_vs_bergh:0,66,0,0,0,1,1,4
hoad,internal_vs_bergh:0,67,1,0,0,1,1,3
hoad,internal_vs_bergh:0,74,0,0,0,1,1,4
hoad,internal_vs_bergh:1,1,1,0,0,5,5,4
hoad,internal_vs_bergh:1,6,0,0,0,1,1,4
hoad,internal_vs_bergh:1,10,0,0,0,1,1,4
hoad,internal_vs_bergh:1,19,1,0,0,1,1,4
hoad,internal_vs_bergh:1,22,0,0,0,1,1,4
hoad,internal_vs_bergh:1,39,1,0,0,1,1,4
hoad,internal_vs_bergh:1,44,0,0,0,1,1,4
hoad,internal_vs_bergh:1,45,1,0,0,1,1,3
hoad,internal_vs_bergh:1,49,1,0,0,2,2,4
hoad,internal_vs_bergh:1,51,1,0,0,3,3,4
hoad,internal_vs_bergh:1,53,1,0.4,0.25,3,3,4
hoad,internal_vs_bergh:1,58,0,0,0,1,1,4
hoad,internal_vs_bergh:1,67,1,0,0,1,1,4
hoad,internal_vs_bergh:1,77,1,0,0,1,1,4
hoad,internal_vs_bergh:2,2,0,0,0,5,5,4
hoad,internal_vs_bergh:2,4,0,0,0,1,1,4
hoad,internal_vs_bergh:2,6,0,0,0,1,1,4
hoad,internal_vs_bergh:2,10,0,0,0,1,1,4
hoad,internal_vs_bergh:2,12,0,0,0,1,1,4
hoad,internal_vs_bergh:2,18,0,0,0,1,1,3
hoad,internal_vs_bergh:2,21,1,0.4,0.4,4,4,3
hoad,internal_vs_bergh:2,23,1,0,0,1,1,4
hoad,internal_vs_bergh:2,25,1,0,0,1,1,3
hoad,internal_vs_bergh:2,39,1,0.25,0.25,3,3,4
hoad,internal_vs_bergh:2,44,0,0,0,1,1,4
hoad,internal_vs_bergh:2,51,1,0,0,1,1,4
hoad,internal_vs_bergh:2,56,0,0,0,1,1,4
hoad,internal_vs_bergh:2,58,0,0,0,1,1,3
hoad,internal_vs_bergh:2,60,0,0,0,1,1,4
hoad,internal_vs_bergh:2,61,1,0,0,2,2,2
hoad,internal_vs_bergh:2,66,0,0,0,1,1,4
hoad,internal_vs_bergh:2,67,1,0,0,1,1,1
hoad,internal_vs_bergh:3,1,1,0,0,5,5,4
hoad,internal_vs_bergh:3,3,1,0.0833333333333,0.0833333333333,5,5,4
hoad,internal_vs_bergh:3,5,1,0,0,1,1,4
hoad,internal_vs_bergh:3,9,1,0,0,1,1,4
hoad,internal_vs_bergh:3,11,1,0.166666666667,0.166666666667,3,3,4
hoad,internal_vs_bergh:3,15,1,0,0,1,1,4
hoad,internal_vs_bergh:3,16,0,0,0,4,4,4
hoad,internal_vs_bergh:3,19,1,0.166666666667,0.166666666667,4,4,4
hoad,internal_vs_bergh:3,22,0,0,0,1,1,4
hoad,internal_vs_bergh:3,25,1,0.125,0.125,5,5,4
hoad,internal_vs_bergh:3,32,0,0,0,1,1,4
hoad,internal_vs_bergh:3,41,1,0,0,1,1,4
hoad,internal_vs_bergh:3,43,1,0,0,1,1,3
hoad,internal_vs_bergh:3,51,1,0,0,1,1,4
hoad,internal_vs_bergh:3,54,0,0,0,1,1,4
hoad,internal_vs_bergh:3,55,1,0,0,1,1,3
hoad,internal_vs_bergh:3,58,0,0,0,2,2,4
hoad,internal_vs_bergh:3,62,0,0,0,1,1,3
hoad,internal_vs_bergh:3,63,1,0,0,1,1,3
hoad,internal_vs_bergh:3,64,0,0,0,1,1,2
hoad,internal_vs_bergh:3,65,1,0,0,1,1,2
hoad,internal_vs_bergh:4,2,0,0,0,5,5,4
hoad,internal_vs_bergh:4,5,1,0,0,1,1,4
hoad,internal_vs_bergh:4,7,1,0,0,3,3,4
hoad,internal_vs_bergh:4,9,1,0,0,1,1,4
hoad,internal_vs_bergh:4,11,1,0,0,1,1,4
hoad,internal_vs_bergh:4,19,1,0,0,1,1,4
hoad,internal_vs_bergh:4,24,0,0,0,1,1,4
hoad,internal_vs_bergh:4,31,1,0,0,1,1,4
hoad,internal_vs_bergh:4,44,0,0,0,1,1,4
hoad,internal_vs_bergh:4,45,1,0,0,1,1,4
hoad,internal_vs_bergh:4,58,0,0,0,1,1,4
hoad,internal_vs_bergh:4,60,0,0,0,1,1,3
hoad,internal_vs_bergh:4,64,0,0,0,2,2,4
hoad,internal_vs_bergh:4,66,0,0,0,1,1,3
hoad,internal_vs_bergh:4,68,0,0,0,1,1,4
hoad,internal_vs_bergh:5,1,1,0,0,5,5,4
hoad,internal_vs_bergh:5,6,0,0,0,1,1,4
hoad,internal_vs_bergh:5,8,0,0,0,1,1,4
hoad,internal_vs_bergh:5,25,1,0.25,0.25,5,5,4
hoad,internal_vs_bergh:5,34,0,0,0,1,1,4
hoad,internal_vs_bergh:5,47,1,0,0,1,1,4
hoad,internal_vs_bergh:5,49,1,0.333333333333,0.333333333333,2,2,3
hoad,internal_vs_bergh:5,50,0,0,0,1,1,2
hoad,internal_vs_bergh:5,54,0,0,0,1,1,4
hoad,internal_vs_bergh:5,62,0,0,0,1,1,4
hoad,internal_vs_bergh:5,64,0,0,0,1,1,3
hoad,internal_vs_bergh:5,66,0,0,0,2,2,4
hoad,internal_vs_bergh:5,68,0,0,0,1,1,4
hoad,internal_vs_bergh:5,69,1,0,0,1,1,2
hoad,internal_vs_bergh:6,2,0,0,0,5,5,4
hoad,internal_vs_bergh:6,6,0,0,0,1,1,4
hoad,internal_vs_bergh:6,14,0,0,0,1,1,4
hoad,internal_vs_bergh:6,18,0,0,0,1,1,4
hoad,internal_vs_bergh:6,20,0,0,0,1,1,4
hoad,internal_vs_bergh:6,27,1,0,0,1,1,4
hoad,internal_vs_bergh:6,32,0,0,0,1,1,4
hoad,internal_vs_bergh:6,37,1,0,0,1,1,4
hoad,internal_vs_bergh:6,52,0,0,0,1,1,4
hoad,internal_vs_bergh:6,57,1,0,0,2,2,4
hoad,internal_vs_bergh:6,60,0,0,0,1,1,4
hoad,internal_vs_bergh:7,2,0,0,0,5,5,4
hoad,internal_vs_bergh:7,7,1,0,0,1,1,4
hoad,internal_vs_bergh:7,10,0,0,0,1,1,4
hoad,internal_vs_bergh:7,19,1,0,0,1,1,4
hoad,internal_vs_bergh:7,22,0,0,0,1,1,4
hoad,internal_vs_bergh:7,25,1,0.272727272727,0.272727272727,5,5,4
hoad,internal_vs_bergh:7,32,0,0,0,1,1,4
hoad,internal_vs_bergh:7,45,1,0,0,1,1,4
hoad,internal_vs_bergh:7,50,0,0,0,1,1,4
hoad,internal_vs_bergh:7,55,1,0.333333333333,0,2,1,4
hoad,internal_vs_bergh:7,62,0,0,0,1,1,4
hoad,internal_vs_bergh:7,64,0,0,0,1,1,4
hoad,internal_vs_bergh:8,2,0,0,0,5,5,4
hoad,internal_vs_bergh:8,4,0,0,0,1,1,4
hoad,internal_vs_bergh:8,8,0,0,0,1,1,4
hoad,internal_vs_bergh:8,15,1,0,0,1,1,4
hoad,internal_vs_bergh:8,22,0,0,0,1,1,4
hoad,internal_vs_bergh:8,27,1,0,0,1,1,4
hoad,internal_vs_bergh:8,29,1,0.333333333333,0.333333333333,2,2,3
hoad,internal_vs_bergh:8,36,0,0,0,1,1,2
hoad,internal_vs_bergh:8,38,0,0,0,1,1,4
hoad,internal_vs_bergh:8,43,1,0,0,1,1,4
hoad,internal_vs_bergh:8,48,0,0,0,1,1,4
hoad,internal_vs_bergh:8,67,1,0,0,1,1,4
hoad,internal_vs_bergh:8,70,0,0,0,1,1,4
hoad,internal_vs_bergh:8,72,0,0,0,1,1,3
hoad,internal_vs_bergh:9,1,1,0,0,5,5,4
hoad,internal_vs_bergh:9,3,1,0,0,1,1,4
hoad,internal_vs_bergh:9,5,1,0.2,0.2,4,4,4
hoad,internal_vs_bergh:9,10,0,0,0,1,1,4
hoad,internal_vs_bergh:9,16,0,0,0,1,1,4
hoad,internal_vs_bergh:9,23,1,0,0,1,1,4
hoad,internal_vs_bergh:9,25,1,0,0,1,1,3
hoad,internal_vs_bergh:9,31,1,0,0,1,1,4
hoad,internal_vs_bergh:9,36,0,0,0,1,1,4
hoad,internal_vs_bergh:9,43,1,0.4,0.4,3,3,4
hoad,internal_vs_bergh:9,54,0,0,0,1,1,4
hoad,internal_vs_bergh:9,67,1,0,0,1,1,4
hoad,internal_vs_bergh:9,75,1,0,0,1,1,4
hoad,internal_vs_bergh:10,12,0,0,0,5,5,4
hoad,internal_vs_bergh:10,14,0,0,0,1,1,3
hoad,internal_vs_bergh:10,22,0,0,0,1,1,4
hoad,internal_vs_bergh:10,25,1,0,0,1,1,4
hoad,internal_vs_bergh:10,32,0,0,0,1,1,4
hoad,internal_vs_bergh:10,39,1,0,0,1,1,4
hoad,internal_vs_bergh:10,42,0,0,0,1,1,4
hoad,internal_vs_bergh:10,45,1,0,0,1,1,4
hoad,internal_vs_bergh:10,47,1,0.333333333333,0.333333333333,3,3,3
hoad,internal_vs_bergh:10,53,1,0,0,1,1,4
hoad,internal_vs_bergh:10,55,1,0,0,1,1,3
hoad,internal_vs_bergh:10,69,1,0,0,1,1,4
hoad,internal_vs_bergh:10,71,1,0,0,1,1,3
hoad,internal_vs_bergh:10,75,1,0,0,1,1,4
hoad,internal_vs_bergh:11,3,1,0,0,1,1,4
hoad,internal_vs_bergh:11,17,1,0.142857142857,0.142857142857,5,5,4
hoad,internal_vs_bergh:11,38,0,0,0,1,1,4
hoad,internal_vs_bergh:11,45,1,0.285714285714,0.285714285714,3,3,4
hoad,internal_vs_bergh:11,54,0,0,0,1,1,4
hoad,internal_vs_bergh:11,55,1,0.333333333333,0.333333333333,2,2,3
hoad,internal_vs_bergh:11,58,0,0,0,3,3,4
hoad,internal_vs_bergh:11,61,1,0.333333333333,0.333333333333,2,2,4
hoad,internal_vs_bergh:11,63,1,0.333333333333,0.333333333333,2,2,3
hoad,internal_vs_bergh:11,68,0,0,0,1,1,4
hoad,internal_vs_bergh:11,69,1,0,0,1,1,2
hoad,internal_vs_bergh:11,72,0,0,0,2,2,4
hoad,internal_vs_bergh:12,2,0,0,0,5,5,4
hoad,internal_vs_bergh:12,6,0,0,0,1,1,4
hoad,internal_vs_bergh:12,8,0,0,0,1,1,4
hoad,internal_vs_bergh:12,35,1,0.181818181818,0.181818181818,5,5,4
hoad,internal_vs_bergh:12,54,0,0,0,1,1,4
hoad,internal_vs_bergh:12,57,1,0,0,1,1,4
hoad,internal_vs_bergh:12,59,1,0,0,1,1,3
hoad,internal_vs_bergh:12,63,1,0,0,1,1,4
hoad,internal_vs_bergh:12,66,0,0,0,2,2,4
hoad,internal_vs_bergh:12,68,0,0,0,1,1,3
hoad,internal_vs_bergh:12,69,1,0,0,1,1,2
hoad,internal_vs_bergh:12,70,0,0,0,1,1,2
hoad,internal_vs_bergh:13,1,1,0,0,5,5,4
hoad,internal_vs_bergh:13,3,1,0,0,1,1,4
