game_id,game_key,turn,player,card_index,was_playable,posterior_p_life_loss,num_candidates,life_tokens,info_tokens,hints_on_card,hint_types_on_card,cards_in_deck,final_score,game_end_reason,data_source,subject_type,partner_type,skill_level,actual_color,actual_rank,fireworks_sum,individual_skill,pair_type
1757357,1757357,32,clanker1,4,True,0.8947368421052632,16,3,4,0,0,19,25,perfect,hanab_live,human,human,beginner,3,3,15,,
1757357,1757357,33,e446b6c7fcd8e39e,1,True,0.3333333333333333,4,3,4,1,1,18,25,perfect,hanab_live,human,human,intermediate,4,3,16,,
1757357,1757357,38,clanker1,2,True,0.2,3,3,4,1,1,15,25,perfect,hanab_live,human,human,beginner,4,4,17,,
1757357,1757357,40,clanker1,1,True,0.3333333333333333,2,3,3,1,1,14,25,perfect,hanab_live,human,human,beginner,3,4,18,,
1757357,1757357,42,clanker1,0,True,0.0,1,3,4,1,1,12,25,perfect,hanab_live,human,human,beginner,3,5,19,,
1757357,1757357,46,clanker1,4,True,0.9,9,3,6,0,0,9,25,perfect,hanab_live,human,human,beginner,4,5,20,,
1757357,1757357,49,e446b6c7fcd8e39e,2,True,0.8,5,3,7,0,0,7,25,perfect,hanab_live,human,human,intermediate,1,5,21,,
1757357,1757357,51,e446b6c7fcd8e39e,1,True,0.0,1,3,7,2,2,6,25,perfect,hanab_live,human,human,intermediate,2,3,22,,
1757357,1757357,53,e446b6c7fcd8e39e,3,True,0.0,1,3,6,1,1,5,25,perfect,hanab_live,human,human,intermediate,2,4,23,,
1757357,1757357,54,clanker1,0,True,0.5,2,3,6,1,1,4,25,perfect,hanab_live,human,human,beginner,2,5,24,,
1757359,1757359,2,e446b6c7fcd8e39e,4,True,0.7222222222222222,18,3,6,0,0,40,25,perfect,hanab_live,human,human,intermediate,3,1,0,,
1757359,1757359,3,clanker1,2,True,0.1428571428571428,5,3,6,1,1,39,25,perfect,hanab_live,human,human,beginner,2,1,1,,
1757359,1757359,8,e446b6c7fcd8e39e,4,True,0.7272727272727273,18,3,6,0,0,36,25,perfect,hanab_live,human,human,intermediate,3,2,2,,
1757359,1757359,9,clanker1,1,True,0.25,5,3,6,1,1,35,25,perfect,hanab_live,human,human,beginner,1,1,3,,
1757359,1757359,12,e446b6c7fcd8e39e,4,True,0.6666666666666666,4,3,6,1,1,33,25,perfect,hanab_live,human,human,intermediate,3,3,4,,
1757359,1757359,13,clanker1,0,True,0.4545454545454545,5,3,6,1,1,32,25,perfect,hanab_live,human,human,beginner,4,1,5,,
1757359,1757359,16,e446b6c7fcd8e39e,3,True,0.0,2,3,4,1,1,31,25,perfect,hanab_live,human,human,intermediate,1,2,6,,
1757359,1757359,21,clanker1,4,True,0.7142857142857143,18,3,4,0,0,28,25,perfect,hanab_live,human,human,beginner,1,3,7,,
1757359,1757359,23,clanker1,4,True,0.625,4,3,3,1,1,27,25,perfect,hanab_live,human,human,beginner,0,1,8,,
1757359,1757359,24,e446b6c7fcd8e39e,0,True,0.0,1,3,3,2,2,26,25,perfect,hanab_live,human,human,intermediate,0,2,9,,
1757359,1757359,27,clanker1,4,True,0.7142857142857143,5,3,3,1,1,24,25,perfect,hanab_live,human,human,beginner,1,4,10,,
1757359,1757359,29,clanker1,2,True,0.0,1,3,4,2,2,22,25,perfect,hanab_live,human,human,beginner,1,5,11,,
1757359,1757359,32,e446b6c7fcd8e39e,4,True,0.6666666666666666,14,3,5,0,0,20,25,perfect,hanab_live,human,human,intermediate,2,2,12,,
1757359,1757359,33,clanker1,2,False,1.0,1,3,5,1,1,19,25,perfect,hanab_live,human,human,beginner,2,4,13,,
1757359,1757359,35,clanker1,4,True,0.7222222222222222,14,2,4,0,0,18,25,perfect,hanab_live,human,human,beginner,0,3,13,,
1757359,1757359,37,clanker1,4,True,0.7619047619047619,17,2,3,0,0,17,25,perfect,hanab_live,human,human,beginner,0,4,14,,
